Jour,Heure,Zone 1,Chambre RDC,Extérieur,Cumul puissance,Cumul puissance,Cumul puissance,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),Chauffage (W),Climatisation (W),Puissance dissipée (W),Eclairage (W)
5,5,11.9,0,0,0,0,0,20,667,0,0, 3.39633673972801E+0001,0,9.16,667,0, 3.39633673972801E+0001,0
5,6,11.89,0,0,0,0,0,20,663,0,0, 3.39633673972801E+0001,0,8.76,663,0, 3.39633673972801E+0001,0
5,7,11.88,0,0,0,0,0,20,661,0,0, 3.39633673972801E+0001,0,8.76,661,0, 3.39633673972801E+0001,0
5,8,11.85,0,0,0,0,0,20,541,0,0, 1.68923064160156E+0002,0,6.46,541,0, 1.68923064160156E+0002,0
5,9,11.84,0,0,0,0,0,20,700,0,0, 1.68923064160156E+0002,0,6.56,700,0, 1.68923064160156E+0002,0
5,10,11.94,0,0, 1.72548229980469E+0003,0,0,18.150,0,0,0, 1.68923064160156E+0002,0,8.96,0,0, 1.68923064160156E+0002,0
5,11,12.14,0,0,5722.990234375,0,0,18,201,0,0, 3.39633673972801E+0001,0,11.56,201,0, 3.39633673972801E+0001,0
5,12,12.34,0,0,7451.69140625,0,0,18,219,0,0, 3.39633673972801E+0001,0,13.06,219,0, 3.39633673972801E+0001,0
5,13,12.51,0,0,9226.45703125,0,0,18,230,0,0, 3.39633673972801E+0001,0,13.06,230,0, 3.39633673972801E+0001,0
5,14,12.61,0,0,9092.4814453125,0,0,18,241,0,0, 3.39633673972801E+0001,0,12.96,241,0, 3.39633673972801E+0001,0
5,15,12.57,0,0,4808.49609375,0,0,18,262,0,0, 3.39633673972801E+0001,0,11.76,262,0, 3.39633673972801E+0001,0
5,16,12.47,0,0, 1.52602453613281E+0003,0,0,18,282,0,0, 3.39633673972801E+0001,0,11.46,282,0, 3.39633673972801E+0001,0
5,17,12.39,0,0, 4.92456878662109E+0002,0,0,18,166,0,0, 1.68923064160156E+0002,0,10.86,166,0, 1.68923064160156E+0002,0
5,18,12.34,0,0,0,0,0,18,183,0,0, 1.68923064160156E+0002,0,10.46,183,0, 1.68923064160156E+0002,0
5,19,12.29,0,0,0,0,0,18,208,0,0, 1.68923064160156E+0002,0,8.96,208,0, 1.68923064160156E+0002,0
5,20,12.26,0,0,0,0,0,20,945,0,0, 1.68923064160156E+0002,0,8.46,945,0, 1.68923064160156E+0002,0
5,21,12.23,0,0,0,0,0,20,793,0,0, 1.68923064160156E+0002,0,8.06,793,0, 1.68923064160156E+0002,0
5,22,12.21,0,0,0,0,0,20,597,0,0, 1.68923064160156E+0002,0,7.86,597,0, 1.68923064160156E+0002,0
5,23,12.2,0,0,0,0,0,20,578,0,0, 1.68923064160156E+0002,0,7.96,578,0, 1.68923064160156E+0002,0
5,24,12.18,0,0,0,0,0,20,704,0,0, 3.39633673972801E+0001,0,7.66,704,0, 3.39633673972801E+0001,0
6,1,12.16,0,0,0,0,0,20,700,0,0, 3.39633673972801E+0001,0,7.16,700,0, 3.39633673972801E+0001,0
6,2,12.14,0,0,0,0,0,20,696,0,0, 3.39633673972801E+0001,0,6.86,696,0, 3.39633673972801E+0001,0
6,3,12.12,0,0,0,0,0,20,691,0,0, 3.39633673972801E+0001,0,6.76,691,0, 3.39633673972801E+0001,0
6,4,12.11,0,0,0,0,0,20,685,0,0, 3.39633673972801E+0001,0,6.66,685,0, 3.39633673972801E+0001,0
6,5,12.11,0,0,0,0,0,20,671,0,0, 3.39633673972801E+0001,0,6.96,671,0, 3.39633673972801E+0001,0
6,6,12.16,0,0,0,0,0,20,626,0,0, 3.39633673972801E+0001,0,11.16,626,0, 3.39633673972801E+0001,0
6,7,12.18,0,0,0,0,0,20,607,0,0, 3.39633673972801E+0001,0,11.06,607,0, 3.39633673972801E+0001,0
